subject_id,condition,mine_choice,feedback,feedback_image,feedback_right,feedback_left,guess,guess_num,mean_left,mean_right,sd,valence,ambiguity,block,time_elapsed,trial_num,trial_num_total,choice_accuracy,guess_accuracy,better_choice
gqasrfzc,neutral,1,25,Dirty,25,-3,Gold,1,-10,10,10,2,1,1,215766,5,5,1,1,2
gqasrfzc,neutral,1,32,Gold,32,-1,Gold,1,-10,10,10,1,0,1,218167,6,6,1,1,2
gqasrfzc,neutral,1,-1,Rocks,-1,-1,Rocks,0,-10,10,10,0,0,1,220997,7,7,1,1,2
gqasrfzc,neutral,1,28,Dirty,28,-5,Gold,1,-10,10,10,2,1,1,223593,8,8,1,1,2
gqasrfzc,neutral,1,31,Gold,31,2,Gold,1,-10,10,10,1,0,1,226223,9,9,1,1,2
gqasrfzc,neutral,1,11,Gold,11,-9,Gold,1,-10,10,10,1,0,1,228244,10,10,1,1,2
gqasrfzc,poor,1,-9,Dirty,-9,11,Rocks,0,10,-10,10,2,1,2,238340,1,11,0,1,1
gqasrfzc,poor,0,2,Dirty,-24,2,Gold,1,10,-10,10,2,1,2,241379,2,12,1,1,1
gqasrfzc,poor,0,16,Gold,-20,16,Gold,1,10,-10,10,1,0,2,243439,3,13,1,1,1
gqasrfzc,poor,0,8,Dirty,-15,8,Gold,1,10,-10,10,2,1,2,246100,4,14,1,1,1
gqasrfzc,poor,0,20,Gold,-9,20,Gold,1,10,-10,10,1,0,2,247989,5,15,1,1,1
gqasrfzc,poor,0,10,Dirty,-22,10,Gold,1,10,-10,10,2,1,2,250608,6,16,1,1,1
gqasrfzc,poor,0,12,Gold,-15,12,Gold,1,10,-10,10,1,0,2,252718,7,17,1,1,1
gqasrfzc,poor,0,18,Gold,-9,18,Gold,1,10,-10,10,1,0,2,254511,8,18,1,1,1
gqasrfzc,poor,0,16,Dirty,-32,16,Gold,1,10,-10,10,2,1,2,256931,9,19,1,1,1
gqasrfzc,poor,0,17,Gold,-8,17,Gold,1,10,-10,10,1,0,2,258871,10,20,1,1,1
gqasrfzc,rich,1,23,Dirty,23,-18,Gold,1,-10,10,10,2,1,3,268176,1,21,1,1,2
gqasrfzc,rich,1,10,Dirty,10,16,Rocks,0,-10,10,10,2,1,3,272298,2,22,1,0,2
gqasrfzc,rich,0,-23,Rocks,18,-23,Rocks,0,-10,10,10,0,0,3,275491,3,23,0,1,2
gqasrfzc,rich,1,-1,Dirty,-1,1,Rocks,0,-10,10,10,2,1,3,279454,4,24,1,1,2
gqasrfzc,rich,1,-9,Rocks,-9,-20,Rocks,0,-10,10,10,0,0,3,282892,5,25,1,1,2
gqasrfzc,rich,1,13,Dirty,13,-17,Gold,1,-10,10,10,2,1,3,285738,6,26,1,1,2
gqasrfzc,rich,1,17,Gold,17,-15,Gold,1,-10,10,10,1,0,3,287790,7,27,1,1,2
gqasrfzc,rich,1,-7,Dirty,-7,-3,Gold,1,-10,10,10,2,1,3,289756,8,28,1,0,2
gqasrfzc,rich,1,2,Gold,2,1,Gold,1,-10,10,10,1,0,3,291935,9,29,1,1,2
gqasrfzc,rich,1,23,Gold,23,-2,Gold,1,-10,10,10,1,0,3,293863,10,30,1,1,2
gqasrfzc,neutral,0,-5,Dirty,10,-5,Rocks,0,-10,10,10,2,1,4,300736,1,31,0,1,2
gqasrfzc,neutral,1,6,Gold,6,2,Gold,1,-10,10,10,1,0,4,303327,2,32,1,1,2
gqasrfzc,neutral,1,-1,Rocks,-1,-4,Rocks,0,-10,10,10,0,0,4,305634,3,33,1,1,2
gqasrfzc,neutral,1,19,Gold,19,-4,Gold,1,-10,10,10,1,0,4,307413,4,34,1,1,2
gqasrfzc,neutral,1,13,Dirty,13,-23,Gold,1,-10,10,10,2,1,4,309998,5,35,1,1,2
gqasrfzc,neutral,1,16,Dirty,16,-12,Gold,1,-10,10,10,2,1,4,312070,6,36,1,1,2
gqasrfzc,neutral,1,17,Gold,17,-33,Gold,1,-10,10,10,1,0,4,313957,7,37,1,1,2
gqasrfzc,neutral,1,4,Dirty,4,-28,Gold,1,-10,10,10,2,1,4,317095,8,38,1,1,2
gqasrfzc,neutral,1,16,Dirty,16,-2,Gold,1,-10,10,10,2,1,4,318869,9,39,1,1,2
gqasrfzc,neutral,1,-3,Rocks,-3,-31,Rocks,0,-10,10,10,0,0,4,320990,10,40,1,1,2
gqasrfzc,rich,0,5,Gold,2,5,Gold,1,10,-10,10,1,0,5,328832,1,41,1,1,1
gqasrfzc,rich,0,11,Gold,7,11,Gold,1,10,-10,10,1,0,5,331514,2,42,1,1,1
gqasrfzc,rich,0,7,Dirty,-18,7,Gold,1,10,-10,10,2,1,5,334203,3,43,1,1,1
gqasrfzc,rich,0,1,Dirty,-8,1,Gold,1,10,-10,10,2,1,5,336877,4,44,1,1,1
gqasrfzc,rich,0,12,Dirty,-10,12,Gold,1,10,-10,10,2,1,5,339393,5,45,1,1,1
gqasrfzc,rich,0,16,Gold,-10,16,Gold,1,10,-10,10,1,0,5,341006,6,46,1,1,1
gqasrfzc,rich,0,-1,Rocks,-13,-1,Rocks,0,10,-10,10,0,0,5,342987,7,47,1,1,1
gqasrfzc,rich,0,11,Gold,-2,11,Gold,1,10,-10,10,1,0,5,344576,8,48,1,1,1
gqasrfzc,rich,0,18,Dirty,-12,18,Gold,1,10,-10,10,2,1,5,346873,9,49,1,1,1
gqasrfzc,rich,0,1,Dirty,-8,1,Gold,1,10,-10,10,2,1,5,349371,10,50,1,1,1
gqasrfzc,poor,1,-11,Rocks,-11,-13,Rocks,0,-10,10,10,0,0,6,355579,1,51,1,1,2
gqasrfzc,poor,1,14,Dirty,14,-11,Gold,1,-10,10,10,2,1,6,363864,2,52,1,1,2
gqasrfzc,poor,1,8,Dirty,8,-11,Gold,1,-10,10,10,2,1,6,367300,3,53,1,1,2
gqasrfzc,poor,1,16,Dirty,16,-11,Gold,1,-10,10,10,2,1,6,369671,4,54,1,1,2
gqasrfzc,poor,1,-1,Rocks,-1,-8,Rocks,0,-10,10,10,0,0,6,372017,5,55,1,1,2
gqasrfzc,poor,1,12,Gold,12,-4,Gold,1,-10,10,10,1,0,6,373747,6,56,1,1,2
gqasrfzc,poor,1,10,Gold,10,-2,Gold,1,-10,10,10,1,0,6,375523,7,57,1,1,2
gqasrfzc,poor,1,7,Dirty,7,-20,Gold,1,-10,10,10,2,1,6,377872,8,58,1,1,2
gqasrfzc,poor,1,13,Gold,13,-2,Gold,1,-10,10,10,1,0,6,379493,9,59,1,1,2
gqasrfzc,poor,1,18,Dirty,18,-21,Gold,1,-10,10,10,2,1,6,381523,10,60,1,1,2
mmc0vo6t,neutral,1,-19,Dirty,-19,14,Rocks,0,10,-10,10,2,1,1,151740,1,1,0,1,1
mmc0vo6t,neutral,0,4,Dirty,-20,4,Gold,1,10,-10,10,2,1,1,154845,2,2,1,1,1
mmc0vo6t,neutral,0,8,Gold,-12,8,Gold,1,10,-10,10,1,0,1,157272,3,3,1,1,1
mmc0vo6t,neutral,0,9,Dirty,-16,9,Gold,1,10,-10,10,2,1,1,159680,4,4,1,1,1
mmc0vo6t,neutral,0,12,Dirty,-17,12,Gold,1,10,-10,10,2,1,1,161934,5,5,1,1,1
mmc0vo6t,neutral,0,12,Gold,-15,12,Gold,1,10,-10,10,1,0,1,163755,6,6,1,1,1
mmc0vo6t,neutral,0,24,Gold,-11,24,Gold,1,10,-10,10,1,0,1,165854,7,7,1,1,1
mmc0vo6t,neutral,0,18,Gold,-15,18,Gold,1,10,-10,10,1,0,1,167877,8,8,1,1,1
mmc0vo6t,neutral,0,14,Dirty,-19,14,Gold,1,10,-10,10,2,1,1,170078,9,9,1,1,1
mmc0vo6t,neutral,0,10,Gold,-1,10,Gold,1,10,-10,10,1,0,1,171868,10,10,1,1,1
mmc0vo6t,rich,1,2,Gold,2,-8,Gold,1,-10,10,10,1,0,2,179082,1,11,1,1,2
mmc0vo6t,rich,1,30,Gold,30,-4,Gold,1,-10,10,10,1,0,2,180926,2,12,1,1,2
mmc0vo6t,rich,1,14,Dirty,14,1,Gold,1,-10,10,10,2,1,2,183274,3,13,1,1,2
mmc0vo6t,rich,1,13,Dirty,13,-1,Gold,1,-10,10,10,2,1,2,185424,4,14,1,1,2
mmc0vo6t,rich,1,17,Gold,17,-15,Gold,1,-10,10,10,1,0,2,187516,5,15,1,1,2
mmc0vo6t,rich,1,-1,Dirty,-1,-6,Gold,1,-10,10,10,2,1,2,189691,6,16,1,0,2
mmc0vo6t,rich,1,15,Gold,15,-6,Gold,1,-10,10,10,1,0,2,191653,7,17,1,1,2
mmc0vo6t,rich,1,23,Dirty,23,-6,Gold,1,-10,10,10,2,1,2,194019,8,18,1,1,2
mmc0vo6t,rich,1,23,Gold,23,-36,Gold,1,-10,10,10,1,0,2,195866,9,19,1,1,2
mmc0vo6t,rich,1,10,Dirty,10,-28,Gold,1,-10,10,10,2,1,2,197914,10,20,1,1,2
mmc0vo6t,poor,1,-10,Rocks,-10,20,Rocks,0,10,-10,10,0,0,3,205280,1,21,0,1,1
mmc0vo6t,poor,0,-4,Rocks,7,-4,Rocks,0,10,-10,10,0,0,3,207863,2,22,1,1,1
mmc0vo6t,poor,0,22,Dirty,-6,22,Rocks,0,10,-10,10,2,1,3,209893,3,23,1,0,1
mmc0vo6t,poor,0,-1,Rocks,-7,-1,Rocks,0,10,-10,10,0,0,3,211874,4,24,1,1,1
mmc0vo6t,poor,0,-1,Dirty,-6,-1,Gold,1,10,-10,10,2,1,3,213776,5,25,1,0,1
mmc0vo6t,poor,0,22,Dirty,-14,22,Rocks,0,10,-10,10,2,1,3,216425,6,26,1,0,1
mmc0vo6t,poor,0,24,Gold,-23,24,Gold,1,10,-10,10,1,0,3,218497,7,27,1,1,1
mmc0vo6t,poor,0,19,Dirty,-5,19,Gold,1,10,-10,10,2,1,3,220290,8,28,1,1,1
mmc0vo6t,poor,0,21,Dirty,-23,21,Rocks,0,10,-10,10,2,1,3,222634,9,29,1,0,1
mmc0vo6t,poor,0,-1,Rocks,-5,-1,Rocks,0,10,-10,10,0,0,3,224225,10,30,1,1,1
mmc0vo6t,poor,1,1,Gold,1,22,Gold,1,10,-10,10,1,0,4,229378,1,31,0,1,1
mmc0vo6t,poor,0,3,Dirty,-9,3,Gold,1,10,-10,10,2,1,4,231746,2,32,1,1,1
mmc0vo6t,poor,0,3,Dirty,-11,3,Gold,1,10,-10,10,2,1,4,233876,3,33,1,1,1
mmc0vo6t,poor,0,5,Dirty,-8,5,Gold,1,10,-10,10,2,1,4,236284,4,34,1,1,1
mmc0vo6t,poor,0,13,Gold,-17,13,Gold,1,10,-10,10,1,0,4,237949,5,35,1,1,1
mmc0vo6t,poor,0,11,Gold,-7,11,Gold,1,10,-10,10,1,0,4,239974,6,36,1,1,1
mmc0vo6t,poor,0,8,Gold,-14,8,Gold,1,10,-10,10,1,0,4,241802,7,37,1,1,1
mmc0vo6t,poor,0,1,Dirty,-12,1,Gold,1,10,-10,10,2,1,4,243840,8,38,1,1,1
mmc0vo6t,poor,0,17,Dirty,-9,17,Gold,1,10,-10,10,2,1,4,245966,9,39,1,1,1
mmc0vo6t,poor,0,15,Gold,-12,15,Gold,1,10,-10,10,1,0,4,248265,10,40,1,1,1
mmc0vo6t,rich,1,22,Gold,22,-6,Gold,1,-10,10,10,1,0,5,252617,1,41,1,1,2
mmc0vo6t,rich,1,6,Gold,6,-4,Gold,1,-10,10,10,1,0,5,254715,2,42,1,1,2
mmc0vo6t,rich,1,7,Dirty,7,-29,Gold,1,-10,10,10,2,1,5,256844,3,43,1,1,2
mmc0vo6t,rich,1,10,Dirty,10,-31,Gold,1,-10,10,10,2,1,5,258883,4,44,1,1,2
mmc0vo6t,rich,1,4,Dirty,4,-7,Gold,1,-10,10,10,2,1,5,261161,5,45,1,1,2
mmc0vo6t,rich,1,6,Dirty,6,-10,Gold,1,-10,10,10,2,1,5,263022,6,46,1,1,2
mmc0vo6t,rich,1,16,Dirty,16,8,Gold,1,-10,10,10,2,1,5,265662,7,47,1,1,2
mmc0vo6t,rich,1,-8,Rocks,-8,-17,Rocks,0,-10,10,10,0,0,5,267682,8,48,1,1,2
mmc0vo6t,rich,1,27,Gold,27,-20,Gold,1,-10,10,10,1,0,5,269318,9,49,1,1,2
mmc0vo6t,rich,1,19,Gold,19,-8,Gold,1,-10,10,10,1,0,5,270950,10,50,1,1,2
mmc0vo6t,neutral,0,7,Gold,-3,7,Gold,1,10,-10,10,1,0,6,275262,1,51,1,1,1
mmc0vo6t,neutral,0,25,Gold,-12,25,Gold,1,10,-10,10,1,0,6,277452,2,52,1,1,1
mmc0vo6t,neutral,0,11,Gold,-15,11,Gold,1,10,-10,10,1,0,6,279643,3,53,1,1,1
mmc0vo6t,neutral,0,-5,Dirty,-18,-5,Gold,1,10,-10,10,2,1,6,281729,4,54,1,0,1
mmc0vo6t,neutral,0,1,Dirty,3,1,Gold,1,10,-10,10,2,1,6,284129,5,55,1,1,1
mmc0vo6t,neutral,0,14,Dirty,-30,14,Gold,1,10,-10,10,2,1,6,286151,6,56,1,1,1
mmc0vo6t,neutral,0,10,Gold,-6,10,Gold,1,10,-10,10,1,0,6,287936,7,57,1,1,1
mmc0vo6t,neutral,0,2,Dirty,-22,2,Gold,1,10,-10,10,2,1,6,289752,8,58,1,1,1
mmc0vo6t,neutral,0,23,Gold,2,23,Gold,1,10,-10,10,1,0,6,291315,9,59,1,1,1
mmc0vo6t,neutral,0,9,Dirty,-26,9,Gold,1,10,-10,10,2,1,6,293123,10,60,1,1,1
pm5eq2qg,rich,0,28,Dirty,-12,28,Gold,1,10,-10,10,2,1,1,244649,1,1,1,1,1
pm5eq2qg,rich,0,17,Gold,-13,17,Gold,1,10,-10,10,1,0,1,249612,2,2,1,1,1
pm5eq2qg,rich,0,6,Dirty,-5,6,Gold,1,10,-10,10,2,1,1,254319,3,3,1,1,1
pm5eq2qg,rich,0,7,Dirty,-29,7,Gold,1,10,-10,10,2,1,1,258605,4,4,1,1,1
pm5eq2qg,rich,0,29,Dirty,-33,29,Gold,1,10,-10,10,2,1,1,263381,5,5,1,1,1
pm5eq2qg,rich,0,4,Gold,-28,4,Gold,1,10,-10,10,1,0,1,267528,6,6,1,1,1
pm5eq2qg,rich,0,12,Gold,-19,12,Gold,1,10,-10,10,1,0,1,271807,7,7,1,1,1
pm5eq2qg,rich,0,24,Dirty,-21,24,Gold,1,10,-10,10,2,1,1,276211,8,8,1,1,1
pm5eq2qg,rich,0,11,Gold,-18,11,Gold,1,10,-10,10,1,0,1,279943,9,9,1,1,1
pm5eq2qg,rich,0,4,Gold,-2,4,Gold,1,10,-10,10,1,0,1,284953,10,10,1,1,1
pm5eq2qg,neutral,0,-8,Dirty,-14,-8,Gold,1,-10,10,10,2,1,2,300706,1,11,0,0,2
pm5eq2qg,neutral,1,12,Dirty,12,3,Rocks,0,-10,10,10,2,1,2,306087,2,12,1,0,2
pm5eq2qg,neutral,0,-9,Dirty,14,-9,Rocks,0,-10,10,10,2,1,2,310383,3,13,0,1,2
pm5eq2qg,neutral,0,3,Gold,17,3,Gold,1,-10,10,10,1,0,2,314773,4,14,0,1,2
pm5eq2qg,neutral,1,-1,Dirty,-1,-13,Gold,1,-10,10,10,2,1,2,318738,5,15,1,0,2
pm5eq2qg,neutral,1,14,Dirty,14,-20,Gold,1,-10,10,10,2,1,2,322820,6,16,1,1,2
pm5eq2qg,neutral,1,-17,Rocks,-17,1,Rocks,0,-10,10,10,0,0,2,327166,7,17,1,1,2
pm5eq2qg,neutral,0,-5,Rocks,16,-5,Rocks,0,-10,10,10,0,0,2,330839,8,18,0,1,2
pm5eq2qg,neutral,0,-22,Rocks,12,-22,Rocks,0,-10,10,10,0,0,2,334688,9,19,0,1,2
pm5eq2qg,neutral,1,5,Gold,5,-8,Gold,1,-10,10,10,1,0,2,338721,10,20,1,1,2
pm5eq2qg,rich,0,5,Dirty,-8,5,Gold,1,10,-10,10,2,1,3,352953,1,21,1,1,1
pm5eq2qg,rich,0,7,Gold,-21,7,Gold,1,10,-10,10,1,0,3,357364,2,22,1,1,1
pm5eq2qg,rich,0,21,Dirty,-9,21,Gold,1,10,-10,10,2,1,3,361731,3,23,1,1,1
pm5eq2qg,rich,0,17,Gold,6,17,Gold,1,10,-10,10,1,0,3,366836,4,24,1,1,1
pm5eq2qg,rich,0,10,Gold,-9,10,Gold,1,10,-10,10,1,0,3,370882,5,25,1,1,1
pm5eq2qg,rich,0,17,Gold,-5,17,Gold,1,10,-10,10,1,0,3,375228,6,26,1,1,1
pm5eq2qg,rich,0,10,Dirty,-11,10,Gold,1,10,-10,10,2,1,3,379441,7,27,1,1,1
pm5eq2qg,rich,0,11,Gold,-15,11,Gold,1,10,-10,10,1,0,3,384012,8,28,1,1,1
pm5eq2qg,rich,0,15,Dirty,3,15,Rocks,0,10,-10,10,2,1,3,388358,9,29,1,0,1
pm5eq2qg,rich,0,25,Dirty,-23,25,Gold,1,10,-10,10,2,1,3,392177,10,30,1,1,1
pm5eq2qg,poor,0,-1,Dirty,-34,-1,Gold,1,10,-10,10,2,1,4,403212,1,31,1,0,1
pm5eq2qg,poor,1,-2,Rocks,-2,24,Rocks,0,10,-10,10,0,0,4,407353,2,32,0,1,1
pm5eq2qg,poor,1,-17,Rocks,-17,7,Rocks,0,10,-10,10,0,0,4,410807,3,33,0,1,1
pm5eq2qg,poor,0,13,Dirty,-9,13,Gold,1,10,-10,10,2,1,4,413977,4,34,1,1,1
pm5eq2qg,poor,0,-1,Dirty,-19,-1,Gold,1,10,-10,10,2,1,4,418016,5,35,1,0,1
pm5eq2qg,poor,0,-2,Rocks,-13,-2,Rocks,0,10,-10,10,0,0,4,421784,6,36,1,1,1
pm5eq2qg,poor,0,-14,Rocks,-22,-14,Rocks,0,10,-10,10,0,0,4,426918,7,37,1,1,1
pm5eq2qg,poor,0,-9,Rocks,-9,-9,Rocks,0,10,-10,10,0,0,4,430305,8,38,1,1,1
pm5eq2qg,poor,1,-1,Dirty,-1,23,Gold,1,10,-10,10,2,1,4,434966,9,39,0,0,1
pm5eq2qg,poor,0,17,Dirty,11,17,Rocks,0,10,-10,10,2,1,4,437851,10,40,1,0,1
pm5eq2qg,neutral,0,-8,Dirty,4,-8,Rocks,0,-10,10,10,2,1,5,449412,1,41,0,1,2
pm5eq2qg,neutral,1,10,Dirty,10,-18,Gold,1,-10,10,10,2,1,5,452903,2,42,1,1,2
pm5eq2qg,neutral,1,3,Gold,3,11,Gold,1,-10,10,10,1,0,5,456102,3,43,1,1,2
pm5eq2qg,neutral,0,-25,Rocks,2,-25,Rocks,0,-10,10,10,0,0,5,459265,4,44,0,1,2
pm5eq2qg,neutral,1,8,Gold,8,-31,Gold,1,-10,10,10,1,0,5,462602,5,45,1,1,2
pm5eq2qg,neutral,1,19,Dirty,19,-12,Gold,1,-10,10,10,2,1,5,466019,6,46,1,1,2
pm5eq2qg,neutral,1,22,Gold,22,-20,Gold,1,-10,10,10,1,0,5,469444,7,47,1,1,2
pm5eq2qg,neutral,1,-4,Dirty,-4,-16,Gold,1,-10,10,10,2,1,5,472723,8,48,1,0,2
pm5eq2qg,neutral,1,13,Dirty,13,-20,Gold,1,-10,10,10,2,1,5,476989,9,49,1,1,2
pm5eq2qg,neutral,1,-2,Rocks,-2,2,Rocks,0,-10,10,10,0,0,5,481897,10,50,1,1,2
pm5eq2qg,poor,0,-4,Dirty,-7,-4,Rocks,0,10,-10,10,2,1,6,505033,1,51,1,1,1
pm5eq2qg,poor,1,2,Dirty,2,3,Rocks,0,10,-10,10,2,1,6,509402,2,52,0,0,1
pm5eq2qg,poor,1,-5,Rocks,-5,21,Rocks,0,10,-10,10,0,0,6,512404,3,53,0,1,1
pm5eq2qg,poor,0,17,Dirty,-16,17,Gold,1,10,-10,10,2,1,6,515332,4,54,1,1,1
pm5eq2qg,poor,0,13,Dirty,-14,13,Gold,1,10,-10,10,2,1,6,519261,5,55,1,1,1
pm5eq2qg,poor,0,-2,Rocks,1,-2,Rocks,0,10,-10,10,0,0,6,523159,6,56,1,1,1
pm5eq2qg,poor,1,-24,Rocks,-24,-19,Rocks,0,10,-10,10,0,0,6,526695,7,57,0,1,1
pm5eq2qg,poor,0,16,Gold,-23,16,Gold,1,10,-10,10,1,0,6,529748,8,58,1,1,1
pm5eq2qg,poor,1,-26,Rocks,-26,19,Rocks,0,10,-10,10,0,0,6,532751,9,59,0,1,1
pm5eq2qg,poor,0,-14,Dirty,-11,-14,Gold,1,10,-10,10,2,1,6,535408,10,60,1,0,1
09kturbq,neutral,0,10,Gold,-21,10,Gold,1,10,-10,10,1,0,1,360548,1,1,1,1,1
09kturbq,neutral,0,12,Gold,-7,12,Gold,1,10,-10,10,1,0,1,365384,2,2,1,1,1
09kturbq,neutral,0,10,Gold,-18,10,Gold,1,10,-10,10,1,0,1,368624,3,3,1,1,1
09kturbq,neutral,0,-5,Dirty,-11,-5,Gold,1,10,-10,10,2,1,1,371692,4,4,1,0,1
09kturbq,neutral,0,6,Dirty,-11,6,Gold,1,10,-10,10,2,1,1,373776,5,5,1,1,1
09kturbq,neutral,0,22,Gold,-12,22,Gold,1,10,-10,10,1,0,1,375707,6,6,1,1,1
09kturbq,neutral,0,14,Gold,-27,14,Gold,1,10,-10,10,1,0,1,377707,7,7,1,1,1
09kturbq,neutral,0,-1,Dirty,-37,-1,Gold,1,10,-10,10,2,1,1,380237,8,8,1,0,1
09kturbq,neutral,0,7,Dirty,-7,7,Gold,1,10,-10,10,2,1,1,382893,9,9,1,1,1
09kturbq,neutral,0,16,Dirty,-16,16,Gold,1,10,-10,10,2,1,1,385394,10,10,1,1,1
09kturbq,rich,1,2,Gold,2,-6,Gold,1,-10,10,10,1,0,2,398153,1,11,1,1,2
09kturbq,rich,1,29,Gold,29,-13,Gold,1,-10,10,10,1,0,2,403557,2,12,1,1,2
09kturbq,rich,1,12,Gold,12,-16,Gold,1,-10,10,10,1,0,2,405731,3,13,1,1,2
09kturbq,rich,1,14,Dirty,14,-6,Gold,1,-10,10,10,2,1,2,407590,4,14,1,1,2
09kturbq,rich,1,32,Gold,32,-10,Gold,1,-10,10,10,1,0,2,409417,5,15,1,1,2
09kturbq,rich,1,30,Dirty,30,-18,Gold,1,-10,10,10,2,1,2,411463,6,16,1,1,2
09kturbq,rich,1,1,Dirty,1,-2,Gold,1,-10,10,10,2,1,2,413393,7,17,1,1,2
09kturbq,rich,1,9,Dirty,9,-2,Gold,1,-10,10,10,2,1,2,415312,8,18,1,1,2
09kturbq,rich,1,9,Gold,9,6,Gold,1,-10,10,10,1,0,2,417869,9,19,1,1,2
09kturbq,rich,1,22,Dirty,22,-17,Gold,1,-10,10,10,2,1,2,420460,10,20,1,1,2
09kturbq,poor,0,2,Dirty,-7,2,Rocks,0,10,-10,10,2,1,3,434882,1,21,1,0,1
09kturbq,poor,0,39,Gold,-12,39,Gold,1,10,-10,10,1,0,3,436891,2,22,1,1,1
09kturbq,poor,0,1,Dirty,-22,1,Rocks,0,10,-10,10,2,1,3,438850,3,23,1,0,1
09kturbq,poor,0,3,Dirty,5,3,Rocks,0,10,-10,10,2,1,3,442036,4,24,1,0,1
09kturbq,poor,0,25,Dirty,-6,25,Rocks,0,10,-10,10,2,1,3,444365,5,25,1,0,1
09kturbq,poor,0,12,Gold,-14,12,Gold,1,10,-10,10,1,0,3,446122,6,26,1,1,1
09kturbq,poor,0,-7,Rocks,-6,-7,Rocks,0,10,-10,10,0,0,3,448396,7,27,1,1,1
09kturbq,poor,0,-1,Rocks,-11,-1,Rocks,0,10,-10,10,0,0,3,450438,8,28,1,1,1
09kturbq,poor,0,25,Dirty,-10,25,Rocks,0,10,-10,10,2,1,3,452219,9,29,1,0,1
09kturbq,poor,0,-1,Rocks,-19,-1,Rocks,0,10,-10,10,0,0,3,454958,10,30,1,1,1
09kturbq,rich,0,6,Gold,-9,6,Gold,1,10,-10,10,1,0,4,461305,1,31,1,1,1
09kturbq,rich,0,5,Dirty,-19,5,Gold,1,10,-10,10,2,1,4,463588,2,32,1,1,1
09kturbq,rich,0,-3,Rocks,-19,-3,Rocks,0,10,-10,10,0,0,4,465737,3,33,1,1,1
09kturbq,rich,0,17,Dirty,-24,17,Rocks,0,10,-10,10,2,1,4,468639,4,34,1,0,1
09kturbq,rich,0,8,Dirty,-3,8,Rocks,0,10,-10,10,2,1,4,470668,5,35,1,0,1
09kturbq,rich,0,19,Gold,-3,19,Gold,1,10,-10,10,1,0,4,472332,6,36,1,1,1
09kturbq,rich,0,4,Gold,1,4,Gold,1,10,-10,10,1,0,4,474038,7,37,1,1,1
09kturbq,rich,0,8,Gold,-1,8,Gold,1,10,-10,10,1,0,4,475869,8,38,1,1,1
09kturbq,rich,0,15,Dirty,-9,15,Gold,1,10,-10,10,2,1,4,477553,9,39,1,1,1
09kturbq,rich,0,27,Dirty,-18,27,Gold,1,10,-10,10,2,1,4,480007,10,40,1,1,1
09kturbq,poor,1,4,Gold,4,1,Gold,1,-10,10,10,1,0,5,485992,1,41,1,1,2
09kturbq,poor,1,2,Dirty,2,-37,Rocks,0,-10,10,10,2,1,5,488010,2,42,1,0,2
09kturbq,poor,1,1,Dirty,1,-16,Rocks,0,-10,10,10,2,1,5,490702,3,43,1,0,2
09kturbq,poor,1,8,Gold,8,-13,Gold,1,-10,10,10,1,0,5,493009,4,44,1,1,2
09kturbq,poor,1,10,Gold,10,-22,Gold,1,-10,10,10,1,0,5,494713,5,45,1,1,2
09kturbq,poor,1,-2,Dirty,-2,7,Rocks,0,-10,10,10,2,1,5,497850,6,46,1,1,2
09kturbq,poor,1,8,Gold,8,-6,Gold,1,-10,10,10,1,0,5,499884,7,47,1,1,2
09kturbq,poor,1,10,Dirty,10,-1,Rocks,0,-10,10,10,2,1,5,501741,8,48,1,0,2
09kturbq,poor,1,6,Dirty,6,7,Rocks,0,-10,10,10,2,1,5,505626,9,49,1,0,2
09kturbq,poor,1,5,Gold,5,-5,Gold,1,-10,10,10,1,0,5,507462,10,50,1,1,2
09kturbq,neutral,0,5,Gold,-14,5,Gold,1,10,-10,10,1,0,6,519186,1,51,1,1,1
09kturbq,neutral,0,2,Dirty,8,2,Rocks,0,10,-10,10,2,1,6,521618,2,52,1,0,1
09kturbq,neutral,0,1,Gold,-8,1,Gold,1,10,-10,10,1,0,6,523840,3,53,1,1,1
09kturbq,neutral,0,-1,Rocks,-24,-1,Rocks,0,10,-10,10,0,0,6,526044,4,54,1,1,1
09kturbq,neutral,0,16,Dirty,-24,16,Rocks,0,10,-10,10,2,1,6,528697,5,55,1,0,1
09kturbq,neutral,0,8,Dirty,-22,8,Rocks,0,10,-10,10,2,1,6,530531,6,56,1,0,1
09kturbq,neutral,0,-2,Dirty,-33,-2,Rocks,0,10,-10,10,2,1,6,532139,7,57,1,1,1
09kturbq,neutral,0,15,Gold,-21,15,Gold,1,10,-10,10,1,0,6,533809,8,58,1,1,1
09kturbq,neutral,0,3,Gold,-5,3,Gold,1,10,-10,10,1,0,6,535355,9,59,1,1,1
09kturbq,neutral,0,-1,Dirty,-16,-1,Gold,1,10,-10,10,2,1,6,537822,10,60,1,0,1
g47a1q3w,neutral,0,-4,Rocks,12,-4,Rocks,0,-10,10,10,0,0,1,630308,1,1,0,1,2
g47a1q3w,neutral,1,-2,Dirty,-2,-24,Gold,1,-10,10,10,2,1,1,634244,2,2,1,0,2
g47a1q3w,neutral,1,5,Dirty,5,-10,Gold,1,-10,10,10,2,1,1,636531,3,3,1,1,2
g47a1q3w,neutral,1,3,Dirty,3,9,Rocks,0,-10,10,10,2,1,1,639939,4,4,1,0,2
g47a1q3w,neutral,0,-34,Dirty,6,-34,Rocks,0,-10,10,10,2,1,1,641923,5,5,0,1,2
