feedback,feedback_right,feedback_left,guess_num,mean_left,mean_right,sd,valence,ambiguity,block,time_elapsed,trial_num,trial_num_total,choice_accuracy,guess_accuracy,better_choice,condition_num,subj_num,subj_choice
2,11,2,0,-20,0,15,2,1,4,457436,9,39,0,0,2,1,6,1
-13,3,-13,1,-20,0,15,2,1,4,459904,10,40,0,0,2,1,6,1
-7,-7,15,0,20,0,15,0,0,5,468571,1,41,0,1,1,2,6,2
19,-19,19,1,20,0,15,1,0,5,471183,2,42,1,1,1,2,6,1
20,1,20,1,20,0,15,2,1,5,473201,3,43,1,1,1,2,6,1
19,10,19,1,20,0,15,2,1,5,474892,4,44,1,1,1,2,6,1
25,-6,25,1,20,0,15,2,1,5,476526,5,45,1,1,1,2,6,1
-26,5,-26,1,20,0,15,2,1,5,478787,6,46,1,0,1,2,6,1
8,-8,8,0,20,0,15,2,1,5,480500,7,47,1,0,1,2,6,1
31,-14,31,1,20,0,15,2,1,5,483079,8,48,1,1,1,2,6,1
16,5,16,1,20,0,15,2,1,5,485435,9,49,1,1,1,2,6,1
18,26,18,1,20,0,15,2,1,5,488230,10,50,1,1,1,2,6,1
8,-6,8,1,10,-10,15,1,0,6,498889,1,51,1,1,1,3,6,1
-33,-33,18,0,10,-10,15,0,0,6,502565,2,52,0,1,1,3,6,2
-2,-29,-2,1,10,-10,15,2,1,6,504919,3,53,1,0,1,3,6,1
3,18,3,1,10,-10,15,2,1,6,506602,4,54,1,1,1,3,6,1
39,-16,39,1,10,-10,15,2,1,6,508204,5,55,1,1,1,3,6,1
26,9,26,0,10,-10,15,2,1,6,509822,6,56,1,0,1,3,6,1
14,-31,14,1,10,-10,15,2,1,6,512066,7,57,1,1,1,3,6,1
10,1,10,1,10,-10,15,2,1,6,513916,8,58,1,1,1,3,6,1
28,14,28,1,10,-10,15,2,1,6,516047,9,59,1,1,1,3,6,1
4,-26,4,0,10,-10,15,2,1,6,517825,10,60,1,0,1,3,6,1
-14,-14,-13,0,-20,0,15,0,0,1,193213,1,1,1,1,2,1,7,2
2,2,-20,1,-20,0,15,1,0,1,199253,2,2,1,1,2,1,7,2
-11,-11,-5,1,-20,0,15,2,1,1,204249,3,3,1,0,2,1,7,2
-4,-4,-12,1,-20,0,15,2,1,1,208987,4,4,1,0,2,1,7,2
-6,-6,-21,0,-20,0,15,2,1,1,215650,5,5,1,1,2,1,7,2
10,10,-34,0,-20,0,15,2,1,1,221586,6,6,1,0,2,1,7,2
-7,-7,-29,1,-20,0,15,2,1,1,224699,7,7,1,0,2,1,7,2
5,5,-22,1,-20,0,15,2,1,1,227017,8,8,1,1,2,1,7,2
10,10,14,0,-20,0,15,2,1,1,229381,9,9,1,0,2,1,7,2
4,4,-26,1,-20,0,15,2,1,1,231937,10,10,1,1,2,1,7,2
-12,24,-12,0,-10,10,15,0,0,2,244524,1,11,0,1,2,3,7,1
15,15,-15,1,-10,10,15,1,0,2,248290,2,12,1,1,2,3,7,2
27,27,14,1,-10,10,15,2,1,2,251316,3,13,1,1,2,3,7,2
-29,-29,18,0,-10,10,15,2,1,2,254795,4,14,1,1,2,3,7,2
13,13,-26,1,-10,10,15,2,1,2,257468,5,15,1,1,2,3,7,2
34,34,28,1,-10,10,15,2,1,2,260143,6,16,1,1,2,3,7,2
21,21,-12,0,-10,10,15,2,1,2,262567,7,17,1,0,2,3,7,2
16,16,-4,0,-10,10,15,2,1,2,265558,8,18,1,0,2,3,7,2
21,21,-10,0,-10,10,15,2,1,2,268361,9,19,1,0,2,3,7,2
-4,-4,8,1,-10,10,15,2,1,2,270684,10,20,1,0,2,3,7,2
9,9,-7,1,0,20,15,1,0,3,281276,1,21,1,1,2,2,7,2
-1,-1,-10,0,0,20,15,0,0,3,285133,2,22,1,1,2,2,7,2
14,14,5,1,0,20,15,2,1,3,287744,3,23,1,1,2,2,7,2
15,15,23,1,0,20,15,2,1,3,290534,4,24,1,1,2,2,7,2
-17,-17,-2,0,0,20,15,2,1,3,293208,5,25,1,1,2,2,7,2
20,20,4,1,0,20,15,2,1,3,295325,6,26,1,1,2,2,7,2
13,13,18,1,0,20,15,2,1,3,297803,7,27,1,1,2,2,7,2
24,24,-27,1,0,20,15,2,1,3,300271,8,28,1,1,2,2,7,2
2,2,24,1,0,20,15,2,1,3,302719,9,29,1,1,2,2,7,2
14,14,7,1,0,20,15,2,1,3,305267,10,30,1,1,2,2,7,2
-6,12,-6,0,0,20,15,0,0,4,313238,1,31,0,1,2,2,7,1
40,40,2,1,0,20,15,1,0,4,316064,2,32,1,1,2,2,7,2
17,17,15,1,0,20,15,2,1,4,317904,3,33,1,1,2,2,7,2
36,36,-11,1,0,20,15,2,1,4,320126,4,34,1,1,2,2,7,2
25,25,-19,1,0,20,15,2,1,4,322626,5,35,1,1,2,2,7,2
3,3,9,1,0,20,15,2,1,4,325114,6,36,1,1,2,2,7,2
25,25,-2,1,0,20,15,2,1,4,327145,7,37,1,1,2,2,7,2
49,49,6,1,0,20,15,2,1,4,330254,8,38,1,1,2,2,7,2
5,5,-12,1,0,20,15,2,1,4,332498,9,39,1,1,2,2,7,2
16,16,18,1,0,20,15,2,1,4,334707,10,40,1,1,2,2,7,2
-7,-7,-19,0,-10,10,15,0,0,5,666768,1,41,1,1,2,3,7,2
-23,-24,-23,0,-10,10,15,0,0,5,670925,2,42,0,1,2,3,7,1
-30,13,-30,0,-10,10,15,2,1,5,674304,3,43,0,1,2,3,7,1
-8,19,-8,0,-10,10,15,2,1,5,677275,4,44,0,1,2,3,7,1
-19,-2,-19,1,-10,10,15,2,1,5,679691,5,45,0,0,2,3,7,1
2,21,2,0,-10,10,15,2,1,5,681569,6,46,0,0,2,3,7,1
-10,-31,-10,0,-10,10,15,2,1,5,685453,7,47,0,1,2,3,7,1
-22,15,-22,1,-10,10,15,2,1,5,688537,8,48,0,0,2,3,7,1
-1,-1,-4,1,-10,10,15,2,1,5,692050,9,49,1,0,2,3,7,2
15,15,-26,1,-10,10,15,2,1,5,694566,10,50,1,1,2,3,7,2
-43,1,-43,1,-20,0,15,0,0,6,703509,1,51,0,0,2,1,7,1
-10,-10,-5,0,-20,0,15,0,0,6,707289,2,52,1,1,2,1,7,2
10,10,-14,1,-20,0,15,2,1,6,710098,3,53,1,1,2,1,7,2
11,11,-18,0,-20,0,15,2,1,6,712638,4,54,1,0,2,1,7,2
1,1,-17,0,-20,0,15,2,1,6,715279,5,55,1,0,2,1,7,2
19,19,-13,0,-20,0,15,2,1,6,718812,6,56,1,0,2,1,7,2
-24,-24,-16,0,-20,0,15,2,1,6,720622,7,57,1,1,2,1,7,2
-14,-14,-34,1,-20,0,15,2,1,6,723853,8,58,1,0,2,1,7,2
16,16,8,0,-20,0,15,2,1,6,725787,9,59,1,0,2,1,7,2
-4,-4,-17,0,-20,0,15,2,1,6,727635,10,60,1,1,2,1,7,2
-20,-20,28,0,10,-10,15,0,0,1,489780,1,1,0,1,1,3,8,2
-1,-11,-1,0,10,-10,15,0,0,1,504724,2,2,1,1,1,3,8,1
-1,-38,-1,0,10,-10,15,2,1,1,513508,3,3,1,1,1,3,8,1
-4,-11,-4,1,10,-10,15,2,1,1,520820,4,4,1,0,1,3,8,1
-7,-7,6,1,10,-10,15,2,1,1,528628,5,5,0,0,1,3,8,2
9,28,9,1,10,-10,15,2,1,1,536068,6,6,1,1,1,3,8,1
-4,-13,-4,1,10,-10,15,2,1,1,543020,7,7,1,0,1,3,8,1
5,5,-1,0,10,-10,15,2,1,1,550676,8,8,0,0,1,3,8,2
16,8,16,1,10,-10,15,2,1,1,557308,9,9,1,1,1,3,8,1
15,-17,15,0,10,-10,15,2,1,1,564204,10,10,1,0,1,3,8,1
-26,-26,34,0,0,-20,15,0,0,2,584443,1,11,0,1,1,1,8,2
-7,-24,-7,0,0,-20,15,0,0,2,595355,2,12,1,1,1,1,8,1
-15,-39,-15,1,0,-20,15,2,1,2,600771,3,13,1,0,1,1,8,1
-14,-1,-14,0,0,-20,15,2,1,2,609011,4,14,1,1,1,1,8,1
-17,-17,-17,1,0,-20,15,2,1,2,612347,5,15,0,0,1,1,8,2
-20,-20,-13,0,0,-20,15,2,1,2,618339,6,16,0,1,1,1,8,2
-14,-15,-14,1,0,-20,15,2,1,2,622595,7,17,1,0,1,1,8,1
41,-11,41,0,0,-20,15,2,1,2,627604,8,18,1,0,1,1,8,1
-18,-18,4,0,0,-20,15,2,1,2,632236,9,19,0,1,1,1,8,2
29,-31,29,1,0,-20,15,2,1,2,635459,10,20,1,1,1,1,8,1
2,-16,2,1,20,0,15,1,0,3,649147,1,21,1,1,1,2,8,1
40,10,40,1,20,0,15,1,0,3,660139,2,22,1,1,1,2,8,1
11,3,11,1,20,0,15,2,1,3,665315,3,23,1,1,1,2,8,1
14,14,3,1,20,0,15,2,1,3,670571,4,24,0,1,1,2,8,2
31,14,31,1,20,0,15,2,1,3,675043,5,25,1,1,1,2,8,1
33,2,33,1,20,0,15,2,1,3,679739,6,26,1,1,1,2,8,1
18,18,14,0,20,0,15,2,1,3,684971,7,27,0,0,1,2,8,2
4,25,4,0,20,0,15,2,1,3,688827,8,28,1,0,1,2,8,1
4,4,26,0,20,0,15,2,1,3,693931,9,29,0,0,1,2,8,2
20,20,-11,1,20,0,15,2,1,3,698107,10,30,0,1,1,2,8,2
-9,-9,14,0,10,-10,15,0,0,4,728197,1,31,0,1,1,3,8,2
-6,-6,13,0,10,-10,15,0,0,4,735389,2,32,0,1,1,3,8,2
8,-31,8,1,10,-10,15,2,1,4,739357,3,33,1,1,1,3,8,1
20,7,20,0,10,-10,15,2,1,4,744069,4,34,1,0,1,3,8,1
-6,-6,9,1,10,-10,15,2,1,4,747421,5,35,0,0,1,3,8,2
-17,-17,5,0,10,-10,15,2,1,4,752917,6,36,0,1,1,3,8,2
12,21,12,1,10,-10,15,2,1,4,756213,7,37,1,1,1,3,8,1
-7,5,-7,1,10,-10,15,2,1,4,767043,8,38,1,0,1,3,8,1
-32,-32,10,0,10,-10,15,2,1,4,770147,9,39,0,1,1,3,8,2
-14,-14,26,1,10,-10,15,2,1,4,774011,10,40,0,0,1,3,8,2
-2,20,-2,0,0,-20,15,0,0,5,790572,1,41,1,1,1,1,8,1
30,-30,30,1,0,-20,15,1,0,5,798339,2,42,1,1,1,1,8,1
4,-8,4,1,0,-20,15,2,1,5,802843,3,43,1,1,1,1,8,1
-18,-18,-14,1,0,-20,15,2,1,5,807163,4,44,0,0,1,1,8,2
21,1,21,0,0,-20,15,2,1,5,813955,5,45,1,0,1,1,8,1
2,2,1,1,0,-20,15,2,1,5,817571,6,46,0,1,1,1,8,2
9,-11,9,0,0,-20,15,2,1,5,821771,7,47,1,0,1,1,8,1
1,1,-7,0,0,-20,15,2,1,5,825428,8,48,0,0,1,1,8,2
-1,-1,-1,1,0,-20,15,2,1,5,829028,9,49,1,0,1,1,8,1
4,-7,4,1,0,-20,15,2,1,5,831780,10,50,1,1,1,1,8,1
22,26,22,1,20,0,15,1,0,6,842420,1,51,1,1,1,2,8,1
22,-2,22,1,20,0,15,1,0,6,846644,2,52,1,1,1,2,8,1
32,-13,32,1,20,0,15,2,1,6,850820,3,53,1,1,1,2,8,1
-1,-1,14,0,20,0,15,2,1,6,854268,4,54,0,1,1,2,8,2
22,-4,22,1,20,0,15,2,1,6,857220,5,55,1,1,1,2,8,1
10,12,10,0,20,0,15,2,1,6,860580,6,56,1,0,1,2,8,1
-19,-19,14,1,20,0,15,2,1,6,863660,7,57,0,0,1,2,8,2
-8,-8,30,0,20,0,15,2,1,6,867388,8,58,0,1,1,2,8,2
-12,-12,-11,1,20,0,15,2,1,6,872068,9,59,0,0,1,2,8,2
36,14,36,1,20,0,15,2,1,6,874604,10,60,1,1,1,2,8,1
-7,-18,-7,1,20,0,15,0,0,1,112506,1,1,1,0,1,2,9,1
44,-1,44,1,20,0,15,1,0,1,118206,2,2,1,1,1,2,9,1
26,-23,26,1,20,0,15,2,1,1,121473,3,3,1,1,1,2,9,1
20,-9,20,1,20,0,15,2,1,1,125256,4,4,1,1,1,2,9,1
14,-2,14,1,20,0,15,2,1,1,128556,5,5,1,1,1,2,9,1
-8,-13,-8,1,20,0,15,2,1,1,133156,6,6,1,0,1,2,9,1
-19,-19,21,0,20,0,15,2,1,1,137757,7,7,0,1,1,2,9,2
23,-10,23,1,20,0,15,2,1,1,140140,8,8,1,1,1,2,9,1
33,28,33,1,20,0,15,2,1,1,142593,9,9,1,1,1,2,9,1
11,22,11,1,20,0,15,2,1,1,144824,10,10,1,1,1,2,9,1
-41,-41,1,0,-20,0,15,0,0,2,156159,1,11,1,1,2,1,9,2
-17,8,-17,0,-20,0,15,0,0,2,160159,2,12,0,1,2,1,9,1
-27,-27,-1,0,-20,0,15,2,1,2,163610,3,13,1,1,2,1,9,2
-9,-9,-7,1,-20,0,15,2,1,2,169680,4,14,1,0,2,1,9,2
-6,-10,-6,1,-20,0,15,2,1,2,173177,5,15,0,0,2,1,9,1
-22,-5,-22,0,-20,0,15,2,1,2,176876,6,16,0,1,2,1,9,1
-5,-5,-13,1,-20,0,15,2,1,2,179378,7,17,1,0,2,1,9,2
12,12,-12,1,-20,0,15,2,1,2,181428,8,18,1,1,2,1,9,2
-9,-9,-9,1,-20,0,15,2,1,2,183478,9,19,1,0,2,1,9,2
-13,-13,-24,1,-20,0,15,2,1,2,186245,10,20,1,0,2,1,9,2
-3,-17,-3,0,0,-20,15,0,0,3,193515,1,21,1,1,1,1,9,1
23,-6,23,1,0,-20,15,1,0,3,195946,2,22,1,1,1,1,9,1
14,-50,14,1,0,-20,15,2,1,3,198446,3,23,1,1,1,1,9,1
-4,-16,-4,1,0,-20,15,2,1,3,200630,4,24,1,0,1,1,9,1
7,-25,7,1,0,-20,15,2,1,3,202929,5,25,1,1,1,1,9,1
-15,-24,-15,1,0,-20,15,2,1,3,205681,6,26,1,0,1,1,9,1
-3,-9,-3,1,0,-20,15,2,1,3,209332,7,27,1,0,1,1,9,1
-15,-15,1,0,0,-20,15,2,1,3,212665,8,28,0,1,1,1,9,2
12,-52,12,1,0,-20,15,2,1,3,215632,9,29,1,1,1,1,9,1
-5,-63,-5,1,0,-20,15,2,1,3,218449,10,30,1,0,1,1,9,1
-7,-7,9,0,10,-10,15,0,0,4,228099,1,31,0,1,1,3,9,2
-1,9,-1,0,10,-10,15,0,0,4,231815,2,32,1,1,1,3,9,1
2,2,19,1,10,-10,15,2,1,4,234266,3,33,0,1,1,3,9,2
-14,-14,28,1,10,-10,15,2,1,4,236633,4,34,0,0,1,3,9,2
-28,-28,22,1,10,-10,15,2,1,4,240018,5,35,0,0,1,3,9,2
-1,-1,18,1,10,-10,15,2,1,4,243351,6,36,0,0,1,3,9,2
-36,-36,-2,0,10,-10,15,2,1,4,246867,7,37,0,1,1,3,9,2
-11,-11,13,1,10,-10,15,2,1,4,249285,8,38,0,0,1,3,9,2
-6,-6,27,1,10,-10,15,2,1,4,254168,9,39,0,0,1,3,9,2
-14,-14,33,1,10,-10,15,2,1,4,259119,10,40,0,0,1,3,9,2
-24,4,-24,0,0,20,15,0,0,5,274037,1,41,0,1,2,2,9,1
6,38,6,0,0,20,15,1,0,5,276871,2,42,0,0,2,2,9,1
22,22,5,1,0,20,15,2,1,5,282906,3,43,1,1,2,2,9,2
28,28,13,1,0,20,15,2,1,5,287023,4,44,1,1,2,2,9,2
67,67,-32,1,0,20,15,2,1,5,289871,5,45,1,1,2,2,9,2
10,10,25,1,0,20,15,2,1,5,294039,6,46,1,1,2,2,9,2
38,38,3,1,0,20,15,2,1,5,297189,7,47,1,1,2,2,9,2
43,43,16,1,0,20,15,2,1,5,299923,8,48,1,1,2,2,9,2
25,25,-2,1,0,20,15,2,1,5,302689,9,49,1,1,2,2,9,2
20,20,-26,1,0,20,15,2,1,5,305506,10,50,1,1,2,2,9,2
-17,-17,55,0,10,-10,15,0,0,6,315058,1,51,0,1,1,3,9,2
12,-25,12,1,10,-10,15,1,0,6,317608,2,52,1,1,1,3,9,1
15,-34,15,1,10,-10,15,2,1,6,319774,3,53,1,1,1,3,9,1
-10,-8,-10,1,10,-10,15,2,1,6,322125,4,54,1,0,1,3,9,1
7,23,7,1,10,-10,15,2,1,6,324591,5,55,1,1,1,3,9,1
15,18,15,1,10,-10,15,2,1,6,327159,6,56,1,1,1,3,9,1
8,-49,8,1,10,-10,15,2,1,6,329575,7,57,1,1,1,3,9,1
2,9,2,1,10,-10,15,2,1,6,332474,8,58,1,1,1,3,9,1
-9,-2,-9,1,10,-10,15,2,1,6,334944,9,59,1,0,1,3,9,1
34,-25,34,1,10,-10,15,2,1,6,337310,10,60,1,1,1,3,9,1
5,-14,5,1,0,-20,15,1,0,1,172439,1,1,1,1,1,1,10,1
5,-7,5,1,0,-20,15,1,0,1,175939,2,2,1,1,1,1,10,1
15,-5,15,1,0,-20,15,2,1,1,179703,3,3,1,1,1,1,10,1
-14,-45,-14,1,0,-20,15,2,1,1,182409,4,4,1,0,1,1,10,1
-30,-33,-30,1,0,-20,15,2,1,1,187811,5,5,1,0,1,1,10,1
11,-41,11,1,0,-20,15,2,1,1,192425,6,6,1,1,1,1,10,1
5,-45,5,0,0,-20,15,2,1,1,198145,7,7,1,0,1,1,10,1
-1,-31,-1,0,0,-20,15,2,1,1,202853,8,8,1,1,1,1,10,1
2,-34,2,0,0,-20,15,2,1,1,208247,9,9,1,0,1,1,10,1
-42,-42,20,1,0,-20,15,2,1,1,212521,10,10,0,0,1,1,10,2
-1,33,-1,0,0,20,15,0,0,2,222662,1,11,0,1,2,2,10,1
25,25,14,1,0,20,15,1,0,2,226587,2,12,1,1,2,2,10,2
23,23,14,1,0,20,15,2,1,2,229493,3,13,1,1,2,2,10,2
28,28,8,1,0,20,15,2,1,2,232005,4,14,1,1,2,2,10,2
26,26,6,1,0,20,15,2,1,2,234447,5,15,1,1,2,2,10,2
11,11,-15,1,0,20,15,2,1,2,237777,6,16,1,1,2,2,10,2
23,23,26,1,0,20,15,2,1,2,240607,7,17,1,1,2,2,10,2
13,13,15,1,0,20,15,2,1,2,243087,8,18,1,1,2,2,10,2
-3,-3,15,0,0,20,15,2,1,2,246991,9,19,1,1,2,2,10,2
14,70,14,0,0,20,15,2,1,2,250801,10,20,0,0,2,2,10,1
-11,-11,43,0,20,0,15,0,0,3,262511,1,21,0,1,1,2,10,2
11,-9,11,1,20,0,15,1,0,3,265657,2,22,1,1,1,2,10,1
12,-31,12,0,20,0,15,2,1,3,273083,3,23,1,0,1,2,10,1
9,9,33,0,20,0,15,2,1,3,277489,4,24,0,0,1,2,10,2
20,-11,20,1,20,0,15,2,1,3,280573,5,25,1,1,1,2,10,1
24,-10,24,1,20,0,15,2,1,3,284057,6,26,1,1,1,2,10,1
22,-4,22,1,20,0,15,2,1,3,286825,7,27,1,1,1,2,10,1
2,14,2,0,20,0,15,2,1,3,289831,8,28,1,0,1,2,10,1
26,6,26,1,20,0,15,2,1,3,292451,9,29,1,1,1,2,10,1
35,15,35,1,20,0,15,2,1,3,295217,10,30,1,1,1,2,10,1
11,-15,11,1,0,-20,15,1,0,4,304089,1,31,1,1,1,1,10,1
9,-18,9,1,0,-20,15,1,0,4,308463,2,32,1,1,1,1,10,1
17,-23,17,1,0,-20,15,2,1,4,311933,3,33,1,1,1,1,10,1
-8,-14,-8,1,0,-20,15,2,1,4,315829,4,34,1,0,1,1,10,1
8,-13,8,1,0,-20,15,2,1,4,318673,5,35,1,1,1,1,10,1
15,-1,15,0,0,-20,15,2,1,4,321101,6,36,1,0,1,1,10,1
-3,-24,-3,1,0,-20,15,2,1,4,323587,7,37,1,0,1,1,10,1
-5,8,-5,1,0,-20,15,2,1,4,325899,8,38,1,0,1,1,10,1
-3,-22,-3,1,0,-20,15,2,1,4,328303,9,39,1,0,1,1,10,1
-1,-35,-1,1,0,-20,15,2,1,4,330629,10,40,1,0,1,1,10,1
21,-12,21,1,-10,10,15,1,0,5,336867,1,41,0,1,2,3,10,1
-3,26,-3,1,-10,10,15,0,0,5,340349,2,42,0,0,2,3,10,1
-7,-1,-7,1,-10,10,15,2,1,5,345397,3,43,0,0,2,3,10,1
8,12,8,1,-10,10,15,2,1,5,348171,4,44,0,1,2,3,10,1
-5,13,-5,1,-10,10,15,2,1,5,350621,5,45,0,0,2,3,10,1
-2,11,-2,1,-10,10,15,2,1,5,352769,6,46,0,0,2,3,10,1
-32,32,-32,1,-10,10,15,2,1,5,355967,7,47,0,0,2,3,10,1
11,-4,11,1,-10,10,15,2,1,5,359987,8,48,0,1,2,3,10,1
-14,2,-14,1,-10,10,15,2,1,5,362845,9,49,0,0,2,3,10,1
-1,29,-1,0,-10,10,15,2,1,5,365961,10,50,0,1,2,3,10,1
20,32,20,1,10,-10,15,1,0,6,371649,1,51,1,1,1,3,10,1
-3,-12,-3,0,10,-10,15,0,0,6,376679,2,52,1,1,1,3,10,1
18,-26,18,0,10,-10,15,2,1,6,381889,3,53,1,0,1,3,10,1
3,-12,3,0,10,-10,15,2,1,6,384755,4,54,1,0,1,3,10,1
1,1,-6,0,10,-10,15,2,1,6,388378,5,55,0,0,1,3,10,2
2,16,2,0,10,-10,15,2,1,6,391386,6,56,1,0,1,3,10,1
-3,-3,8,1,10,-10,15,2,1,6,395883,7,57,0,0,1,3,10,2
-18,-18,7,1,10,-10,15,2,1,6,398834,8,58,0,0,1,3,10,2
6,6,20,0,10,-10,15,2,1,6,401592,9,59,0,0,1,3,10,2
-9,-9,9,1,10,-10,15,2,1,6,404809,10,60,0,0,1,3,10,2
-5,16,-5,0,10,-10,15,0,0,1,246728,1,1,1,1,1,3,11,1
-1,-1,19,0,10,-10,15,0,0,1,251709,2,2,0,1,1,3,11,2
-21,-21,-15,0,10,-10,15,2,1,1,257241,3,3,0,1,1,3,11,2
-1,-25,-1,0,10,-10,15,2,1,1,262907,4,4,1,1,1,3,11,1
-16,-16,-14,1,10,-10,15,2,1,1,271114,5,5,0,0,1,3,11,2
12,11,12,1,10,-10,15,2,1,1,275644,6,6,1,1,1,3,11,1
10,-4,10,1,10,-10,15,2,1,1,280044,7,7,1,1,1,3,11,1
-6,-6,7,1,10,-10,15,2,1,1,284013,8,8,0,0,1,3,11,2
-18,-18,4,0,10,-10,15,2,1,1,288068,9,9,0,1,1,3,11,2
-13,-42,-13,0,10,-10,15,2,1,1,296661,10,10,1,1,1,3,11,1
-5,-5,-32,0,0,-20,15,0,0,2,315007,1,11,0,1,1,1,11,2
-12,-12,21,0,0,-20,15,0,0,2,319932,2,12,0,1,1,1,11,2
15,-35,15,1,0,-20,15,2,1,2,323992,3,13,1,1,1,1,11,1
22,-24,22,1,0,-20,15,2,1,2,327439,4,14,1,1,1,1,11,1
18,4,18,0,0,-20,15,2,1,2,331463,5,15,1,0,1,1,11,1
-25,-25,1,0,0,-20,15,2,1,2,336223,6,16,0,1,1,1,11,2
-33,-33,-1,0,0,-20,15,2,1,2,341716,7,17,0,1,1,1,11,2
21,-49,21,1,0,-20,15,2,1,2,344840,8,18,1,1,1,1,11,1
-11,-4,-11,1,0,-20,15,2,1,2,348370,9,19,1,0,1,1,11,1
-18,-31,-18,0,0,-20,15,2,1,2,351854,10,20,1,1,1,1,11,1
19,19,-25,1,-20,0,15,1,0,3,360292,1,21,1,1,2,1,11,2
-11,-11,-15,1,-20,0,15,0,0,3,363058,2,22,1,0,2,1,11,2
-23,-23,-40,1,-20,0,15,2,1,3,366124,3,23,1,0,2,1,11,2
-13,-13,-25,1,-20,0,15,2,1,3,369211,4,24,1,0,2,1,11,2
22,22,-26,1,-20,0,15,2,1,3,372248,5,25,1,1,2,1,11,2
7,7,-29,1,-20,0,15,2,1,3,375276,6,26,1,1,2,1,11,2
-4,-4,-15,1,-20,0,15,2,1,3,378049,7,27,1,0,2,1,11,2
2,2,-19,1,-20,0,15,2,1,3,382000,8,28,1,1,2,1,11,2
-15,-15,-23,1,-20,0,15,2,1,3,385121,9,29,1,0,2,1,11,2
-5,-5,-6,1,-20,0,15,2,1,3,388643,10,30,1,0,2,1,11,2
-1,39,-1,0,0,20,15,0,0,4,398970,1,31,0,1,2,2,11,1
19,19,-12,1,0,20,15,1,0,4,401843,2,32,1,1,2,2,11,2
3,3,9,1,0,20,15,2,1,4,405309,3,33,1,1,2,2,11,2
39,39,-3,0,0,20,15,2,1,4,409179,4,34,1,0,2,2,11,2
49,49,-4,0,0,20,15,2,1,4,411780,5,35,1,0,2,2,11,2
4,4,-5,1,0,20,15,2,1,4,414315,6,36,1,1,2,2,11,2
33,33,14,0,0,20,15,2,1,4,418323,7,37,1,0,2,2,11,2
15,15,6,1,0,20,15,2,1,4,421131,8,38,1,1,2,2,11,2
27,27,1,0,0,20,15,2,1,4,426004,9,39,1,0,2,2,11,2
13,-1,13,1,0,20,15,2,1,4,429027,10,40,0,1,2,2,11,1
-21,-2,-21,0,20,0,15,0,0,5,436773,1,41,1,1,1,2,11,1
-19,-19,27,0,20,0,15,0,0,5,440151,2,42,0,1,1,2,11,2
-14,-36,-14,0,20,0,15,2,1,5,444930,3,43,1,1,1,2,11,1
32,1,32,1,20,0,15,2,1,5,448033,4,44,1,1,1,2,11,1
11,18,11,0,20,0,15,2,1,5,451435,5,45,1,0,1,2,11,1
-11,-11,39,0,20,0,15,2,1,5,454805,6,46,0,1,1,2,11,2
-9,-9,15,0,20,0,15,2,1,5,457581,7,47,0,1,1,2,11,2
12,12,13,1,20,0,15,2,1,5,464428,8,48,0,1,1,2,11,2
-26,-26,18,1,20,0,15,2,1,5,468623,9,49,0,0,1,2,11,2
-5,-5,11,1,20,0,15,2,1,5,472348,10,50,0,0,1,2,11,2
11,-19,11,1,10,-10,15,1,0,6,480453,1,51,1,1,1,3,11,1
-7,-17,-7,1,10,-10,15,0,0,6,483119,2,52,1,0,1,3,11,1
-1,-17,-1,1,10,-10,15,2,1,6,489190,3,53,1,0,1,3,11,1
-4,2,-4,0,10,-10,15,2,1,6,492236,4,54,1,1,1,3,11,1
29,-14,29,0,10,-10,15,2,1,6,494980,5,55,1,0,1,3,11,1
11,-14,11,1,10,-10,15,2,1,6,497743,6,56,1,1,1,3,11,1
10,-12,10,1,10,-10,15,2,1,6,500637,7,57,1,1,1,3,11,1
23,-21,23,0,10,-10,15,2,1,6,503440,8,58,1,0,1,3,11,1
27,-9,27,0,10,-10,15,2,1,6,506318,9,59,1,0,1,3,11,1
-25,-25,38,1,10,-10,15,2,1,6,509450,10,60,0,0,1,3,11,2
10,-34,10,1,20,0,15,1,0,1,73114,1,1,1,1,1,2,12,1
7,7,24,1,20,0,15,1,0,1,76382,2,2,0,1,1,2,12,2
29,-1,29,1,20,0,15,2,1,1,80572,3,3,1,1,1,2,12,1
37,1,37,1,20,0,15,2,1,1,82606,4,4,1,1,1,2,12,1
8,-13,8,0,20,0,15,2,1,1,84721,5,5,1,0,1,2,12,1
37,-29,37,1,20,0,15,2,1,1,86947,6,6,1,1,1,2,12,1
20,1,20,1,20,0,15,2,1,1,90962,7,7,1,1,1,2,12,1
6,-11,6,0,20,0,15,2,1,1,93334,8,8,1,0,1,2,12,1
12,-3,12,1,20,0,15,2,1,1,95825,9,9,1,1,1,2,12,1
6,14,6,0,20,0,15,2,1,1,98003,10,10,1,0,1,2,12,1
-6,14,-6,0,-20,0,15,0,0,2,106200,1,11,0,1,2,1,12,1
-6,-6,-17,0,-20,0,15,0,0,2,110622,2,12,1,1,2,1,12,2
5,5,-17,1,-20,0,15,2,1,2,114577,3,13,1,1,2,1,12,2
22,22,-42,0,-20,0,15,2,1,2,116678,4,14,1,0,2,1,12,2
-23,-23,-20,1,-20,0,15,2,1,2,119595,5,15,1,0,2,1,12,2
-5,-5,-37,0,-20,0,15,2,1,2,122375,6,16,1,1,2,1,12,2
